Date,Time,Temperature(C),Feel likes(C),Chance of Prec.(%),Humidity(%),Visibity(km),Pressure(hPa),State,Real State,Rain,Cloudy,Sunny,Fog
21-11-2023,14:00,28,31,1,67,4,1011,Party Cloudy,Sunny,0,0,0,0
21-11-2023,15:00,28,31,2,63,4,1011,Sunny,Sunny,0,0,1,0
21-11-2023,16:00,28,30,2,67,8,1010,Sunny,Sunny,0,0,1,0
21-11-2023,17:00,26,28,3,75,4,1010,Sunny,Sunny,0,0,1,0
21-11-2023,18:00,24,24,2,87,3,1011,Clear,Fog,0,0,0,1
21-11-2023,19:00,23,23,2,92,12,1012,Clear,Clear,0,0,1,0
21-11-2023,20:00,23,23,2,94,12,1012,Clear,Clear,0,0,1,0
21-11-2023,21:00,22,22,2,95,11,1013,Clear,Clear,0,0,1,0
21-11-2023,22:00,22,22,2,96,8,1013,Clear,Clear,0,0,1,0
21-11-2023,23:00,21,21,4,96,11,1013,Clear,Clear,0,0,1,0
22-11-2023,00:00,21,21,4,95,11,1013,Clear,Clear,0,0,1,0
22-11-2023,01:00,21,21,4,97,11,1013,Clear,Clear,0,0,1,0
22-11-2023,02:00,20,20,4,97,11,1013,Clear,Clear,0,0,1,0
22-11-2023,03:00,20,20,4,97,9,1012,Clear,Clear,0,0,1,0
22-11-2023,04:00,20,20,4,97,8,1012,Clear,Clear,0,0,1,0
22-11-2023,05:00,20,21,12,97,8,1012,Clear,Clear,0,0,1,0
22-11-2023,06:00,20,21,13,98,8,1012,Party Cloudy,Party Cloudy,0,0,0,0
22-11-2023,07:00,20,21,12,99,8,1013,Party Cloudy,Party Cloudy,0,0,0,0
22-11-2023,08:00,22,23,11,96,9,1014,Party Cloudy,Sunny,0,0,1,0
22-11-2023,09:00,24,26,6,90,1,1014,Sunny,Sunny,0,0,1,0
22-11-2023,10:00,24,24,4,85,8,1014,Sunny,Sunny,0,0,1,0
22-11-2023,11:00,26,26,5,78,12,1013,Sunny,Sunny,0,0,1,0
22-11-2023,12:00,27,29,2,72,3,1012,Sunny,Sunny,0,0,1,0
22-11-2023,13:00,28,30,1,67,8,1011,Sunny,Sunny,0,0,1,0
22-11-2023,14:00,28,30,1,64,3,1010,Sunny,Sunny,0,0,1,0
22-11-2023,15:00,28,30,1,63,4,1010,Sunny,Sunny,0,0,1,0
22-11-2023,16:00,27,30,2,66,8,1010,Sunny,Sunny,0,0,1,0
22-11-2023,17:00,26,28,4,74,3,1010,Sunny,Sunny,0,0,1,0
22-11-2023,18:00,25,25,2,84,8,1011,Clear,Clear,0,0,1,0
22-11-2023,19:00,23,23,6,90,8,1011,Clear,Clear,0,0,1,0
22-11-2023,20:00,23,23,2,93,14,1012,Clear,Clear,0,0,1,0
22-11-2023,21:00,22,22,2,93,12,1013,Clear,Clear,0,0,1,0
22-11-2023,22:00,22,22,3,94,11,1013,Clear,Clear,0,0,1,0
22-11-2023,23:00,21,22,7,95,12,1013,Clear,Clear,0,0,1,0
23-11-2023,00:00,21,21,3,93,12,1013,Clear,Clear,0,0,1,0
23-11-2023,01:00,20,20,3,96,12,1013,Clear,Clear,0,0,1,0
23-11-2023,02:00,20,20,3,98,12,1013,Clear,Clear,0,0,1,0
23-11-2023,03:00,19,19,3,98,9,1013,Clear,Clear,0,0,1,0
23-11-2023,04:00,19,19,3,100,9,1013,Clear,Clear,0,0,1,0
23-11-2023,05:00,19,19,4,100,9,1013,Clear,Clear,0,0,1,0
23-11-2023,06:00,19,20,9,100,8,1013,Clear,Clear,0,0,1,0
23-11-2023,07:00,19,20,8,100,8,1013,Sunny,Sunny,0,0,1,0
23-11-2023,08:00,21,22,6,95,9,1013,Sunny,Sunny,0,0,1,0
23-11-2023,09:00,24,24,2,85,2,1014,Sunny,Sunny,0,0,1,0
23-11-2023,10:00,25,25,2,81,9,1014,Sunny,Sunny,0,0,1,0
23-11-2023,11:00,26,29,1,73,12,1013,Sunny,Sunny,0,0,1,0
23-11-2023,12:00,27,30,1,66,12,1012,Sunny,Sunny,0,0,1,0
23-11-2023,13:00,28,31,1,62,12,1011,Sunny,Sunny,0,0,1,0
23-11-2023,14:00,29,31,1,59,12,1010,Sunny,Sunny,0,0,1,0
23-11-2023,15:00,29,31,1,58,12,1009,Sunny,Sunny,0,0,1,0
23-11-2023,16:00,28,30,1,63,14,1009,Sunny,Sunny,0,0,1,0
23-11-2023,17:00,26,28,2,72,14,1010,Sunny,Sunny,0,0,1,0
23-11-2023,18:00,24,24,2,81,14,1010,Clear,Clear,0,0,1,0
23-11-2023,19:00,23,23,2,87,8,1011,Clear,Clear,0,0,1,0
23-11-2023,20:00,22,22,2,90,14,1012,Clear,Clear,0,0,1,0
23-11-2023,21:00,22,22,2,91,12,1012,Clear,Clear,0,0,1,0
23-11-2023,22:00,21,21,4,95,8,1012,Clear,Clear,0,0,1,0
23-11-2023,23:00,20,21,7,94,11,1012,Clear,Clear,0,0,1,0
24-11-2023,00:00,20,20,3,94,11,1012,Clear,Clear,0,0,1,0
24-11-2023,01:00,20,20,3,94,11,1012,Clear,Clear,0,0,1,0
24-11-2023,02:00,19,19,3,97,11,1012,Clear,Clear,0,0,1,0
24-11-2023,03:00,19,19,3,97,9,1012,Clear,Clear,0,0,1,0
24-11-2023,04:00,18,18,3,98,9,1013,Clear,Clear,0,0,1,0
24-11-2023,05:00,18,18,5,95,9,1013,Clear,Clear,0,0,1,0
24-11-2023,06:00,18,18,8,94,8,1013,Sunny,Sunny,0,0,1,0
24-11-2023,07:00,19,20,7,92,8,1014,Sunny,Sunny,0,0,1,0
24-11-2023,08:00,21,22,6,90,11,1015,Sunny,Sunny,0,0,1,0
24-11-2023,09:00,23,23,2,80,2,1015,Sunny,Fog,0,0,0,1
24-11-2023,10:00,25,25,1,75,2,1015,Sunny,Fog,0,0,0,1
24-11-2023,11:00,26,28,1,69,8,1015,Sunny,Sunny,0,0,1,0
24-11-2023,12:00,27,29,1,62,3,1014,Sunny,Sunny,0,0,1,0
24-11-2023,13:00,28,30,1,59,8,1012,Sunny,Sunny,0,0,1,0
24-11-2023,14:00,29,30,1,56,12,1012,Sunny,Sunny,0,0,1,0
24-11-2023,15:00,29,30,1,57,12,1011,Sunny,Sunny,0,0,1,0
24-11-2023,16:00,28,30,1,60,8,1011,Sunny,Sunny,0,0,1,0
24-11-2023,17:00,26,28,3,72,12,1011,Sunny,Sunny,0,0,1,0
24-11-2023,18:00,24,26,4,82,14,1012,Clear,Clear,0,0,1,0
24-11-2023,19:00,23,23,2,88,8,1013,Clear,Clear,0,0,1,0
24-11-2023,20:00,22,22,2,87,14,1013,Clear,Clear,0,0,1,0
24-11-2023,21:00,21,21,2,89,12,1013,Clear,Clear,0,0,1,0
24-11-2023,22:00,21,21,2,91,12,1014,Clear,Clear,0,0,1,0
24-11-2023,23:00,20,20,2,92,12,1014,Clear,Clear,0,0,1,0
25-11-2023,00:00,20,20,2,91,12,1014,Clear,Clear,0,0,1,0
25-11-2023,01:00,19,19,2,92,12,1014,Clear,Clear,0,0,1,0
25-11-2023,02:00,19,19,3,92,9,1014,Clear,Clear,0,0,1,0
25-11-2023,03:00,18,18,3,92,9,1014,Clear,Clear,0,0,1,0
25-11-2023,04:00,18,18,3,94,9,1015,Clear,Clear,0,0,1,0
25-11-2023,05:00,17,17,3,92,9,1015,Clear,Clear,0,0,1,0
25-11-2023,06:00,17,17,3,92,8,1016,Sunny,Sunny,0,0,1,0
25-11-2023,07:00,18,18,7,89,8,1016,Sunny,Sunny,0,0,1,0
25-11-2023,08:00,20,21,5,85,8,1017,Sunny,Sunny,0,0,1,0
25-11-2023,09:00,22,23,4,79,3,1017,Sunny,Sunny,0,0,1,0
25-11-2023,10:00,24,24,1,70,8,1017,Sunny,Sunny,0,0,1,0
25-11-2023,11:00,26,28,1,65,12,1016,Sunny,Sunny,0,0,1,0
25-11-2023,12:00,27,29,1,58,12,1015,Sunny,Sunny,0,0,1,0
25-11-2023,13:00,28,30,1,55,8,1014,Sunny,Sunny,0,0,1,0
25-11-2023,14:00,29,30,1,52,12,1013,Sunny,Sunny,0,0,1,0
25-11-2023,15:00,29,30,1,52,8,1013,Sunny,Sunny,0,0,1,0
25-11-2023,16:00,28,30,1,58,8,1013,Sunny,Sunny,0,0,1,0
25-11-2023,17:00,25,27,3,70,12,1013,Sunny,Sunny,0,0,1,0
25-11-2023,18:00,23,24,4,79,8,1014,Clear,Clear,0,0,1,0
25-11-2023,19:00,22,22,2,82,8,1014,Clear,Clear,0,0,1,0
25-11-2023,20:00,21,21,2,85,14,1015,Clear,Clear,0,0,1,0
25-11-2023,21:00,20,20,2,84,14,1015,Clear,Clear,0,0,1,0
25-11-2023,22:00,20,20,2,86,12,1016,Clear,Clear,0,0,1,0
25-11-2023,23:00,19,19,2,88,14,1016,Clear,Clear,0,0,1,0
26-11-2023,00:00,19,19,2,88,12,1016,Clear,Clear,0,0,1,0
26-11-2023,01:00,18,18,2,90,12,1016,Clear,Clear,0,0,1,0
26-11-2023,02:00,18,18,2,89,12,1016,Clear,Clear,0,0,1,0
26-11-2023,03:00,18,18,2,87,12,1016,Clear,Clear,0,0,1,0
26-11-2023,04:00,17,17,2,89,12,1016,Clear,Clear,0,0,1,0
26-11-2023,05:00,17,17,2,88,12,1016,Clear,Clear,0,0,1,0
26-11-2023,06:00,16,16,2,89,11,1016,Clear,Clear,0,0,1,0
26-11-2023,07:00,17,17,6,87,11,1016,Sunny,Sunny,0,0,1,0
26-11-2023,08:00,19,20,4,82,14,1018,Sunny,Sunny,0,0,1,0
26-11-2023,09:00,22,23,2,72,3,1018,Sunny,Fog,0,0,0,1
26-11-2023,10:00,25,25,1,67,12,1018,Sunny,Sunny,0,0,1,0
26-11-2023,11:00,27,28,1,59,14,1017,Sunny,Sunny,0,0,1,0
26-11-2023,12:00,28,30,1,51,14,1016,Sunny,Sunny,0,0,1,0
26-11-2023,13:00,29,31,1,47,14,1016,Sunny,Sunny,0,0,1,0
26-11-2023,14:00,30,31,1,46,14,1014,Sunny,Sunny,0,0,1,0
26-11-2023,15:00,30,31,1,48,14,1013,Sunny,Sunny,0,0,1,0
26-11-2023,16:00,29,30,1,54,8,1013,Sunny,Sunny,0,0,1,0
26-11-2023,17:00,26,27,1,64,14,1013,Sunny,Sunny,0,0,1,0
26-11-2023,18:00,23,23,2,79,14,1013,Clear,Clear,0,0,1,0
26-11-2023,19:00,22,22,2,85,8,1015,Clear,Clear,0,0,1,0
26-11-2023,20:00,21,21,2,88,14,1015,Clear,Clear,0,0,1,0
26-11-2023,21:00,20,20,2,87,14,1015,Clear,Clear,0,0,1,0
26-11-2023,22:00,20,20,5,87,14,1015,Clear,Clear,0,0,1,0
26-11-2023,23:00,19,19,5,87,14,1015,Clear,Clear,0,0,1,0
27-11-2023,00:00,19,19,2,86,14,1015,Clear,Clear,0,0,1,0
27-11-2023,01:00,18,18,2,87,14,1015,Clear,Clear,0,0,1,0
27-11-2023,02:00,18,18,2,88,14,1015,Clear,Clear,0,0,1,0
27-11-2023,03:00,17,17,2,88,11,1016,Clear,Clear,0,0,1,0
27-11-2023,04:00,17,17,2,88,9,1016,Clear,Clear,0,0,1,0
27-11-2023,05:00,16,16,2,87,9,1016,Clear,Clear,0,0,1,0
27-11-2023,06:00,16,16,2,87,8,1016,Clear,Clear,0,0,1,0
27-11-2023,07:00,17,17,5,87,8,1016,Sunny,Sunny,0,0,1,0
27-11-2023,08:00,21,21,3,78,2,1017,Sunny,Sunny,0,0,1,0
27-11-2023,09:00,24,24,2,64,3,1017,Sunny,Sunny,0,0,1,0
27-11-2023,10:00,24,24,1,63,8,1017,Sunny,Sunny,0,0,1,0
27-11-2023,11:00,27,28,1,56,14,1016,Sunny,Sunny,0,0,1,0
27-11-2023,12:00,28,29,1,51,14,1015,Sunny,Sunny,0,0,1,0
27-11-2023,13:00,29,30,1,49,8,1014,Sunny,Sunny,0,0,1,0
27-11-2023,14:00,30,31,1,47,14,1013,Sunny,Sunny,0,0,1,0
27-11-2023,15:00,29,31,1,49,14,1012,Sunny,Sunny,0,0,1,0
27-11-2023,16:00,28,30,1,56,8,1012,Party Cloudy,Sunny,0,0,1,0
27-11-2023,17:00,26,28,1,66,14,1012,Party Cloudy,Sunny,0,0,1,0
27-11-2023,18:00,24,24,1,78,14,1013,Party Cloudy,Clear,0,0,1,0
27-11-2023,19:00,22,22,2,84,8,1013,Party Cloudy,Fog,0,0,0,1
27-11-2023,20:00,21,21,2,86,14,1014,Party Cloudy,Fog,0,0,0,1
27-11-2023,21:00,20,20,2,87,14,1014,Mostly Cloudy,Fog,0,0,0,1
27-11-2023,22:00,20,20,2,87,14,1014,Mostly Cloudy,Clear,0,0,1,0
27-11-2023,23:00,20,20,4,87,14,1014,Mostly Cloudy,Clear,0,0,1,0
28-11-2023,00:00,20,20,2,83,14,1014,Cloudy,Cloudy,0,1,0,0
28-11-2023,01:00,19,19,2,85,14,1014,Cloudy,Cloudy,0,1,0,0
28-11-2023,02:00,19,19,2,87,11,1014,Cloudy,Cloudy,0,1,0,0
28-11-2023,03:00,19,19,2,88,11,1014,Cloudy,Cloudy,0,1,0,0
28-11-2023,04:00,18,18,2,90,11,1014,Cloudy,Cloudy,0,1,0,0
28-11-2023,05:00,18,18,2,91,11,1014,Cloudy,Fog,0,0,0,1
28-11-2023,06:00,18,18,4,90,11,1014,Cloudy,Fog,0,0,0,1
28-11-2023,07:00,18,18,5,87,11,1014,Party Cloudy,Party Cloudy,0,0,0,0
28-11-2023,08:00,21,21,4,83,14,1014,Party Cloudy,Fog,0,0,0,1
28-11-2023,09:00,23,24,2,75,3,1015,Party Cloudy,Party Cloudy,0,0,0,0
28-11-2023,10:00,25,25,1,69,8,1015,Sunny,Sunny,0,0,1,0
28-11-2023,11:00,26,28,1,62,12,1013,Sunny,Sunny,0,0,1,0
28-11-2023,12:00,28,29,1,55,12,1013,Sunny,Sunny,0,0,1,0
28-11-2023,13:00,29,30,1,51,8,1012,Sunny,Sunny,0,0,1,0
28-11-2023,14:00,29,31,1,50,12,1011,Sunny,Sunny,0,0,1,0
28-11-2023,15:00,29,31,1,50,8,1010,Sunny,Sunny,0,0,1,0
28-11-2023,16:00,29,30,1,56,8,1010,Sunny,Sunny,0,0,1,0
28-11-2023,17:00,26,28,2,62,8,1010,Sunny,Sunny,0,0,1,0
28-11-2023,18:00,24,24,2,73,11,1011,Clear,Clear,0,0,1,0
28-11-2023,19:00,23,23,2,84,11,1012,Clear,Clear,0,0,1,0
28-11-2023,20:00,22,22,2,87,14,1013,Clear,Clear,0,0,1,0
28-11-2023,21:00,21,21,2,87,14,1013,Clear,Clear,0,0,1,0
28-11-2023,22:00,21,21,2,86,14,1013,Clear,Clear,0,0,1,0
28-11-2023,23:00,20,21,5,88,8,1013,Clear,Clear,0,0,1,0
29-11-2023,00:00,20,20,2,89,14,1013,Clear,Clear,0,0,1,0
29-11-2023,01:00,19,19,2,90,14,1013,Clear,Clear,0,0,1,0
29-11-2023,02:00,19,19,2,92,14,1013,Clear,Clear,0,0,1,0
29-11-2023,03:00,18,18,2,90,14,1013,Clear,Clear,0,0,1,0
29-11-2023,04:00,18,18,2,91,11,1013,Clear,Clear,0,0,1,0
29-11-2023,05:00,18,18,2,93,11,1013,Clear,Clear,0,0,1,0
29-11-2023,06:00,18,18,3,93,11,1013,Clear,Clear,0,0,1,0
29-11-2023,07:00,18,18,7,92,9,1014,Party Cloudy,Sunny,0,0,1,0
29-11-2023,08:00,20,21,5,86,12,1015,Sunny,Sunny,0,0,1,0
29-11-2023,09:00,23,24,3,76,3,1015,Fog,Sunny,0,0,1,0
29-11-2023,10:00,25,25,1,67,8,1015,Sunny,Sunny,0,0,1,0
29-11-2023,11:00,26,28,1,62,12,1014,Sunny,Sunny,0,0,1,0
29-11-2023,12:00,28,29,1,58,14,1013,Sunny,Sunny,0,0,1,0
29-11-2023,13:00,28,30,1,55,6,1012,Sunny,Sunny,0,0,1,0
29-11-2023,14:00,29,30,1,54,3,1012,Sunny,Sunny,0,0,1,0
29-11-2023,15:00,29,30,1,55,4,1011,Sunny,Sunny,0,0,1,0
29-11-2023,16:00,28,29,1,59,4,1011,Sunny,Sunny,0,0,1,0
29-11-2023,17:00,25,25,2,68,12,1012,Mostly Cloudy,Sunny,0,0,1,0
29-11-2023,18:00,23,23,2,84,3,1012,Mostly Cloudy,Clear,0,0,1,0
29-11-2023,19:00,23,23,3,88,8,1013,Clear,Clear,0,0,1,0
29-11-2023,20:00,22,22,2,90,14,1014,Clear,Clear,0,0,1,0
29-11-2023,21:00,21,21,2,90,14,1014,Clear,Clear,0,0,1,0
29-11-2023,22:00,21,21,2,90,11,1015,Clear,Clear,0,0,1,0
29-11-2023,23:00,20,20,6,92,12,1014,Clear,Clear,0,0,1,0
30-11-2023,00:00,19,19,2,92,11,1014,Clear,Clear,0,0,1,0
30-11-2023,01:00,19,19,2,93,11,1014,Clear,Clear,0,0,1,0
30-11-2023,02:00,19,19,3,93,11,1014,Clear,Clear,0,0,1,0
30-11-2023,03:00,18,18,3,96,9,1014,Clear,Clear,0,0,1,0
30-11-2023,04:00,18,18,3,96,9,1014,Clear,Clear,0,0,1,0
30-11-2023,05:00,17,17,3,96,9,1015,Clear,Clear,0,0,1,0
30-11-2023,06:00,17,17,4,96,8,1015,Clear,Clear,0,0,1,0
30-11-2023,07:00,18,18,7,95,8,1015,Sunny,Sunny,0,0,1,0
30-11-2023,08:00,21,21,5,88,12,1016,Sunny,Sunny,0,0,1,0
30-11-2023,09:00,23,24,3,79,3,1016,Fog,Sunny,0,0,1,0
30-11-2023,10:00,25,25,1,74,8,1016,Sunny,Sunny,0,0,1,0
30-11-2023,11:00,26,28,1,66,12,1015,Sunny,Sunny,0,0,1,0
30-11-2023,12:00,28,30,1,59,12,1014,Sunny,Sunny,0,0,1,0
30-11-2023,13:00,29,30,1,55,12,1014,Sunny,Sunny,0,0,1,0
30-11-2023,14:00,29,31,1,54,14,1012,Sunny,Sunny,0,0,1,0
30-11-2023,15:00,29,31,1,54,14,1012,Sunny,Sunny,0,0,1,0
30-11-2023,16:00,28,30,1,59,11,1011,Sunny,Sunny,0,0,1,0
30-11-2023,17:00,26,28,2,66,14,1012,Sunny,Sunny,0,0,1,0
30-11-2023,18:00,24,24,2,77,14,1012,Clear,Clear,0,0,1,0
30-11-2023,19:00,23,23,2,83,8,1013,Clear,Clear,0,0,1,0
30-11-2023,20:00,22,22,2,88,11,1015,Clear,Clear,0,0,1,0
30-11-2023,21:00,21,21,2,89,11,1015,Clear,Clear,0,0,1,0
30-11-2023,22:00,21,21,2,90,11,1015,Clear,Clear,0,0,1,0
30-11-2023,23:00,20,20,4,90,12,1014,Clear,Clear,0,0,1,0
01-12-2023,00:00,20,20,7,91,12,1014,Clear,Clear,0,0,1,0
01-12-2023,01:00,19,19,3,94,8,1014,Clear,Clear,0,0,1,0
01-12-2023,02:00,19,19,3,94,8,1014,Clear,Clear,0,0,1,0
01-12-2023,03:00,19,19,3,95,8,1014,Clear,Clear,0,0,1,0
01-12-2023,04:00,18,18,3,95,9,1014,Clear,Clear,0,0,1,0
01-12-2023,05:00,18,18,3,97,9,1015,Clear,Clear,0,0,1,0
01-12-2023,06:00,18,18,3,96,8,1015,Clear,Clear,0,0,1,0
01-12-2023,07:00,18,19,7,95,8,1015,Sunny,Sunny,0,0,1,0
01-12-2023,08:00,21,22,5,88,1,1016,Fog,Sunny,0,0,1,0
01-12-2023,09:00,23,24,3,80,2,1016,Fog,Sunny,0,0,1,0
01-12-2023,10:00,25,25,1,72,8,1015,Sunny,Sunny,0,0,1,0
01-12-2023,11:00,27,29,1,64,12,1015,Sunny,Sunny,0,0,1,0
01-12-2023,12:00,28,30,1,59,12,1014,Sunny,Sunny,0,0,1,0
01-12-2023,13:00,29,31,1,55,8,1012,Sunny,Sunny,0,0,1,0
01-12-2023,14:00,29,31,1,54,8,1012,Sunny,Sunny,0,0,1,0
01-12-2023,15:00,29,31,1,54,12,1011,Sunny,Sunny,0,0,1,0
01-12-2023,16:00,28,30,1,59,14,1011,Sunny,Sunny,0,0,1,0
01-12-2023,17:00,26,28,1,68,14,1011,Sunny,Sunny,0,0,1,0
01-12-2023,18:00,25,25,2,77,12,1011,Clear,Clear,0,0,1,0
01-12-2023,19:00,23,23,2,84,8,1012,Clear,Clear,0,0,1,0
01-12-2023,20:00,22,22,2,87,12,1012,Clear,Clear,0,0,1,0
01-12-2023,21:00,21,22,6,90,12,1012,Clear,Clear,0,0,1,0
01-12-2023,22:00,21,22,6,90,8,1013,Clear,Clear,0,0,1,0
01-12-2023,23:00,20,21,6,90,14,1013,Clear,Clear,0,0,1,0
02-12-2023,00:00,20,21,6,92,14,1013,Clear,Clear,0,0,1,0
02-12-2023,01:00,19,19,2,93,14,1013,Clear,Clear,0,0,1,0
02-12-2023,02:00,19,19,2,94,14,1013,Clear,Clear,0,0,1,0
02-12-2023,03:00,19,19,3,93,14,1014,Clear,Clear,0,0,1,0
02-12-2023,04:00,19,19,8,95,14,1014,Clear,Clear,0,0,1,0
02-12-2023,05:00,18,18,8,96,9,1014,Clear,Clear,0,0,1,0
02-12-2023,06:00,18,18,8,96,9,1014,Clear,Clear,0,0,1,0
02-12-2023,07:00,19,19,7,95,8,1014,Sunny,Sunny,0,0,1,0
02-12-2023,08:00,21,22,5,89,12,1015,Sunny,Sunny,0,0,1,0
02-12-2023,09:00,23,24,3,81,1,1016,Fog,Sunny,0,0,1,0
02-12-2023,10:00,25,25,1,73,8,1016,Party Cloudy,Sunny,0,0,1,0
02-12-2023,11:00,27,29,1,67,12,1015,Sunny,Sunny,0,0,1,0
02-12-2023,12:00,28,30,1,60,3,1014,Sunny,Sunny,0,0,1,0
02-12-2023,13:00,29,31,1,58,12,1012,Sunny,Sunny,0,0,1,0
02-12-2023,14:00,29,31,1,56,12,1012,Sunny,Sunny,0,0,1,0
02-12-2023,15:00,29,31,1,55,12,1011,Sunny,Sunny,0,0,1,0
02-12-2023,16:00,28,30,1,60,9,1011,Sunny,Sunny,0,0,1,0
02-12-2023,17:00,26,28,2,70,14,1012,Party Cloudy,Sunny,0,0,1,0
02-12-2023,18:00,25,25,2,81,14,1012,Party Cloudy,Clear,0,0,1,0
02-12-2023,19:00,23,23,2,88,14,1013,Party Cloudy,Clear,0,0,1,0
02-12-2023,20:00,22,22,2,91,12,1014,Clear,Clear,0,0,1,0
02-12-2023,21:00,22,22,2,91,12,1014,Clear,Clear,0,0,1,0
02-12-2023,22:00,21,21,2,90,12,1014,Clear,Clear,0,0,1,0
02-12-2023,23:00,21,21,3,91,12,1014,Clear,Clear,0,0,1,0
03-12-2023,00:00,20,21,6,93,12,1014,Clear,Clear,0,0,1,0
03-12-2023,01:00,20,20,2,93,12,1014,Clear,Clear,0,0,1,0
03-12-2023,02:00,19,19,3,96,9,1014,Clear,Clear,0,0,1,0
03-12-2023,03:00,19,19,3,96,9,1014,Clear,Clear,0,0,1,0
03-12-2023,04:00,19,19,3,98,9,1014,Clear,Clear,0,0,1,0
03-12-2023,05:00,18,18,4,98,9,1015,Clear,Clear,0,0,1,0
03-12-2023,06:00,18,18,8,97,8,1015,Party Cloudy,Party Cloudy,0,0,0,0
03-12-2023,07:00,19,20,7,96,8,1015,Party Cloudy,Party Cloudy,0,0,0,0
03-12-2023,08:00,21,22,6,91,11,1016,Party Cloudy,Sunny,0,0,1,0
03-12-2023,09:00,23,24,4,84,2,1016,Fog,Sunny,0,0,1,0
03-12-2023,10:00,25,25,1,77,8,1016,Party Cloudy,Sunny,0,0,1,0
03-12-2023,11:00,26,27,1,69,8,1016,Sunny,Sunny,0,0,1,0
03-12-2023,12:00,28,30,1,62,14,1015,Sunny,Sunny,0,0,1,0
03-12-2023,13:00,29,31,1,59,8,1013,Sunny,Sunny,0,0,1,0
03-12-2023,14:00,29,31,1,57,4,1012,Sunny,Sunny,0,1,1,0
03-12-2023,15:00,29,31,1,56,4,1011,Sunny,Sunny,0,1,1,0
03-12-2023,16:00,28,31,1,60,8,1011,Sunny,Sunny,0,0,1,0
03-12-2023,17:00,26,28,3,69,14,1012,Sunny,Sunny,0,1,1,0
03-12-2023,18:00,25,27,4,79,4,1012,Party Cloudy,Party Cloudy,0,0,1,0
03-12-2023,19:00,23,23,2,89,8,1013,Party Cloudy,Clear,0,0,1,0
03-12-2023,20:00,23,23,2,92,8,1013,Clear,Clear,0,0,1,0
03-12-2023,21:00,22,22,2,92,12,1014,Clear,Clear,0,0,1,0
03-12-2023,22:00,22,22,2,90,11,1014,Clear,Clear,0,0,1,0
03-12-2023,23:00,21,21,2,93,11,1014,Clear,Clear,0,0,1,0
04-12-2023,00:00,20,20,2,94,11,1014,Party Cloudy,Clear,0,0,1,0
04-12-2023,01:00,20,20,3,96,11,1014,Party Cloudy,Clear,0,0,1,1
04-12-2023,02:00,19,19,3,97,11,1014,Clear,Clear,0,0,1,0
04-12-2023,03:00,19,19,3,97,9,1014,Clear,Clear,0,0,1,0
04-12-2023,04:00,19,19,3,98,9,1014,Clear,Clear,0,0,1,0
04-12-2023,05:00,18,18,3,97,9,1014,Party Cloudy,Clear,0,0,1,0
04-12-2023,06:00,18,18,8,96,8,1014,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,07:00,18,18,7,96,8,1014,Party Cloudy,Fog,0,0,0,1
04-12-2023,08:00,21,22,5,90,3,1014,Fog,Fog,0,0,0,1
04-12-2023,09:00,23,23,1,80,3,1014,Fog,Fog,0,0,0,1
04-12-2023,10:00,25,25,1,72,1,1015,Fog,Fog,0,0,0,1
04-12-2023,11:00,26,28,1,66,12,1014,Party Cloudy,Sunny,0,0,1,0
04-12-2023,12:00,28,29,1,59,12,1013,Party Cloudy,Sunny,0,0,1,0
04-12-2023,13:00,29,30,1,56,8,1012,Party Cloudy,Sunny,0,0,1,0
04-12-2023,14:00,29,31,1,52,12,1011,Party Cloudy,Sunny,0,0,1,0
04-12-2023,15:00,29,31,1,53,12,1010,Party Cloudy,Sunny,0,0,1,0
04-12-2023,16:00,28,30,1,57,12,1010,Party Cloudy,Sunny,0,0,1,0
04-12-2023,17:00,26,28,1,65,8,1010,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,18:00,25,25,2,74,14,1011,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,19:00,24,24,2,84,8,1011,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,20:00,23,23,2,88,8,1011,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,21:00,22,22,2,87,12,1012,Party Cloudy,Party Cloudy,0,0,0,0
04-12-2023,22:00,21,21,2,88,11,1012,Clear,Party Cloudy,0,0,0,0
04-12-2023,23:00,21,22,5,89,12,1012,Clear,Party Cloudy,0,0,0,0
05-12-2023,00:00,21,21,2,87,12,1012,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-12-2023,01:00,21,21,2,90,12,1012,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-12-2023,02:00,20,20,2,90,12,1012,Mostly Cloudy,Clear,0,0,1,0
05-12-2023,03:00,20,20,2,90,12,1012,Mostly Cloudy,Clear,0,0,1,0
05-12-2023,04:00,20,20,2,91,12,1012,Mostly Cloudy,Clear,0,0,1,0
05-12-2023,05:00,19,19,2,92,9,1013,Mostly Cloudy,Clear,0,0,1,0
05-12-2023,06:00,19,19,4,91,9,1013,Cloudy,Cloudy,0,1,0,0
05-12-2023,07:00,19,20,6,89,9,1013,Mostly Cloudy,Mostly Cloudy,0,1,0,0
05-12-2023,08:00,21,22,5,87,12,1014,Mostly Cloudy,Sunny,0,0,1,0
05-12-2023,09:00,23,24,3,82,16,1014,Mostly Cloudy,Sunny,0,0,1,0
